ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Schmick,N/A,China,N/A,HUS-BC70B-RET,BC-70R,EN 16825:2016,"Australia,New Zealand",145154,Approved,M1,-,N/A,N/A,2027-03-06,,,Available,http://www.hckfridge.com/,http://www.bar-fridges-australia.com.au/,N/A,N/A,440.0,3,498.0,Storage Refrigerator Horizontal,0.5,Refrigerated Storage Cabinet (RSC),10.0,11.123244533610992,N/A,70.0,680.0,LD,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Thermaster,N/A,China,N/A,ST545,,ISO 23953:2015,"Australia,Fiji,New Zealand",145155,Approved,L1,0.87,N/A,N/A,2027-03-23,,,Available,,,N/A,N/A,1810.0,3,680.0,Integral Freezer Vertical,5.526,Refrigerated Display Cabinet (RDC),6.0,30.356237808702087,N/A,-,850.0,IVF4,8
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,SKIPIO,N/A,South Korea,N/A,CUR12-2,,EN 16825:2016,"Australia,Fiji,New Zealand",144988,Approved,M1,-,N/A,N/A,2027-03-01,,,Available,http://www.skipio.com.au,https://skipio.com.au,N/A,N/A,1200.0,4,700.0,Storage Refrigerator Horizontal,4.8,Refrigerated Storage Cabinet (RSC),3.0,72.51745675649947,N/A,245.0,830.0,ND,3
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Thermaster,N/A,China,N/A,TCBD78B,TCBD78W,ISO 23953,"Australia,Fiji,New Zealand",139316,Approved,H2,0.76,N/A,N/A,2026-06-22,,,Available,,,N/A,N/A,430.0,3,395.0,Integral Refrigerated Vertical Cabinets,3.75,Refrigerated Display Cabinet (RDC),7.0,23.4140859140859,N/A,-,1005.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Thermaster,N/A,China,N/A,TCBD78W,TCBD78W,ISO 23953,"Australia,Fiji,New Zealand",139316,Approved,H2,0.76,N/A,N/A,2026-06-22,,,Available,,,N/A,N/A,430.0,3,395.0,Integral Refrigerated Vertical Cabinets,3.75,Refrigerated Display Cabinet (RDC),7.0,23.4140859140859,N/A,-,1005.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELDCB-280-A,MELDC,ISO 23953:2015,Australia,145164,Approved,H1,1.57,N/A,N/A,2027-03-03,,,Available,,,N/A,N/A,515.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.74,Refrigerated Display Cabinet (RDC),9.0,15.991780943879402,N/A,-,1895.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELDCW-280-A,MELDC,ISO 23953:2015,Australia,145164,Approved,H1,1.57,N/A,N/A,2027-03-03,,,Available,,,N/A,N/A,515.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.74,Refrigerated Display Cabinet (RDC),9.0,15.991780943879402,N/A,-,1895.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELDC,MELDC,ISO 23953:2015,Australia,145164,Approved,H1,1.57,N/A,N/A,2027-03-03,,,Available,,,N/A,N/A,515.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.74,Refrigerated Display Cabinet (RDC),9.0,15.991780943879402,N/A,-,1895.0,IVC4,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FRAMEC,N/A,"Italy,Romania",N/A,MURALES 10,,ISO 23953:2015,New Zealand,145184,Approved,M1,1.14,N/A,N/A,2122-03-12,,,Available,http://www.mondialframec.com,http://www.arrowrefrigeration.co.nz,N/A,N/A,985.0,3,640.0,Integral Refrigerated Vertical Cabinets,15.7,Refrigerated Display Cabinet (RDC),2.0,80.6,N/A,-,1985.0,IVC2,7
Energy Efficiency (Energy Using Products) Amendment Regulations 2020 Schedule 2B,FRAMEC,N/A,"Italy,Romania",N/A,MURALES 19,,ISO 23953:2015,New Zealand,145185,Approved,M1,2.29,N/A,N/A,2122-02-08,,,Available,http://www.mondialframec.com,http://www.arrowrefrigeration.co.nz,N/A,N/A,1885.0,3,640.0,Integral Refrigerated Vertical Cabinets,25.0,Refrigerated Display Cabinet (RDC),2.0,83.5,N/A,-,1985.0,IVC2,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELDCB-215-A,MELDC,ISO 23953:2015,Australia,145189,Approved,H1,1.21,N/A,N/A,2027-03-07,,,Available,,,N/A,N/A,515.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.888,Refrigerated Display Cabinet (RDC),8.0,19.34266147719981,N/A,-,1590.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELDCW-215-A,MELDC,ISO 23953:2015,Australia,145189,Approved,H1,1.21,N/A,N/A,2027-03-07,,,Available,,,N/A,N/A,515.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.888,Refrigerated Display Cabinet (RDC),8.0,19.34266147719981,N/A,-,1590.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELDC,MELDC,ISO 23953:2015,Australia,145189,Approved,H1,1.21,N/A,N/A,2027-03-07,,,Available,,,N/A,N/A,515.0,3,485.0,Integral Refrigerated Vertical Cabinets,3.888,Refrigerated Display Cabinet (RDC),8.0,19.34266147719981,N/A,-,1590.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELCTB080-A,MELCT,ISO 23953:2015,Australia,145194,Approved,H1,0.66,N/A,N/A,2027-03-03,,,Available,,,N/A,N/A,428.0,3,386.0,Integral Refrigerated Vertical Cabinets,2.548,Refrigerated Display Cabinet (RDC),8.0,16.88070965179399,N/A,-,960.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELCTW080-A,MELCT,ISO 23953:2015,Australia,145194,Approved,H1,0.66,N/A,N/A,2027-03-03,,,Available,,,N/A,N/A,428.0,3,386.0,Integral Refrigerated Vertical Cabinets,2.548,Refrigerated Display Cabinet (RDC),8.0,16.88070965179399,N/A,-,960.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,MELBA,N/A,China,N/A,MELCT,MELCT,ISO 23953:2015,Australia,145194,Approved,H1,0.66,N/A,N/A,2027-03-03,,,Available,,,N/A,N/A,428.0,3,386.0,Integral Refrigerated Vertical Cabinets,2.548,Refrigerated Display Cabinet (RDC),8.0,16.88070965179399,N/A,-,960.0,IVC4,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Artisan,N/A,China,N/A,M3754,,ISO 23953:2015,"Australia,Fiji,New Zealand",145197,Approved,H1,1.05,N/A,N/A,2027-03-15,,,Available,http://www.kingcooltd.com,,N/A,N/A,875.0,3,578.0,Integral Refrigerated Vertical Cabinets,4.036,Refrigerated Display Cabinet (RDC),7.0,21.6563764855164,N/A,-,678.0,IVC1,7
Greenhouse and Energy Minimum Standards (Refrigerated Cabinets) Determination 2020,Avem Quirks,N/A,China,N/A,AQUC1SDFSS,,EN 16825:2016,"Australia,New Zealand",145198,Approved,M1,-,N/A,N/A,2027-03-03,,,Available,http://www.husky-china.com/Home,https://www.avemquirks.com.au/products/,N/A,N/A,595.0,3,595.0,Storage Refrigerator Horizontal,0.981,Refrigerated Storage Cabinet (RSC),8.0,19.867899114544525,N/A,145.0,820.0,LD,3
